2025-03-23 10:43:26,159 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000175199-bois-de-santal-candle | Время: 7.17 сек.
2025-03-23 10:43:33,489 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000117858-porto-bello | Время: 7.33 сек.
2025-03-23 10:43:40,501 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000215487 | Время: 7.01 сек.
2025-03-23 10:43:47,678 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000157451-orgasm | Время: 7.18 сек.
2025-03-23 10:43:54,727 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/26375300002-lost-cherry | Время: 7.05 сек.
2025-03-23 10:44:02,453 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000148357-nice-bergamote-by-antoine-maisondieu | Время: 7.73 сек.
2025-03-23 10:44:09,573 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000117850-theria | Время: 7.12 сек.
2025-03-23 10:44:16,800 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000102327-kiss-my-name | Время: 7.23 сек.
2025-03-23 10:44:24,484 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000210504-butterfly-mind | Время: 7.68 сек.
2025-03-23 10:44:31,621 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000292526-no03-vermouth-home-fragrance | Время: 7.14 сек.
2025-03-23 10:44:38,791 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/83810100018-astronomy-domine | Время: 7.17 сек.
2025-03-23 10:44:46,281 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000269137-lait-corps-parfume-neroli-dete | Время: 7.49 сек.
2025-03-23 10:44:54,268 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000321552-verde-lorena | Время: 7.99 сек.
2025-03-23 10:45:01,168 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000349128-brown-svezee-bel-e | Время: 6.9 сек.
2025-03-23 10:45:08,963 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000026988-fleur-de-jasmin | Время: 7.79 сек.
2025-03-23 10:45:16,164 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000196127-divino-bianco-90-anniversario | Время: 7.2 сек.
2025-03-23 10:45:23,409 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000251111-experimental | Время: 7.25 сек.
2025-03-23 10:45:31,277 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/32110200005-moschino-toy2 | Время: 7.87 сек.
2025-03-23 10:45:38,990 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000173788-une-sieste-dans-la-bastide-ensoleillee | Время: 7.71 сек.
2025-03-23 10:45:45,792 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000300859-honey-bourbon | Время: 6.8 сек.
2025-03-23 10:45:53,396 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000140857-strawberry-banana | Время: 7.6 сек.
2025-03-23 10:46:00,433 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000117827-aqua-millefolia | Время: 7.04 сек.
2025-03-23 10:46:07,266 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000161479-eywa-blessings-from-nature | Время: 6.83 сек.
2025-03-23 10:46:14,806 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000291172-8-days-a-week | Время: 7.54 сек.
2025-03-23 10:46:21,869 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/26140100012-vanille | Время: 7.06 сек.
2025-03-23 10:46:28,741 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000300862-vino-rosso | Время: 6.87 сек.
2025-03-23 10:46:36,159 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000259552-parisian-oud | Время: 7.42 сек.
2025-03-23 10:46:43,454 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000019544-peach-passion-fruit-musk | Время: 7.29 сек.
2025-03-23 10:46:50,554 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/26140100008-tobacco | Время: 7.1 сек.
2025-03-23 10:46:57,587 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000139404-eau-de-parfum-citopia | Время: 7.03 сек.
2025-03-23 10:47:03,099 – src.scraper – WARNING: ❎ Ошибка: https://goldapple.ru/19000156561-capri | Исключение: 'NoneType' object has no attribute 'next_element'
2025-03-23 10:47:08,427 – src.scraper – WARNING: ❎ Ошибка: https://goldapple.ru/19000213766-solution-no-2 | Исключение: 'NoneType' object has no attribute 'next_element'
2025-03-23 10:47:16,954 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000300857-tobacco-vanilla | Время: 8.53 сек.
2025-03-23 10:47:23,798 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000131341-porto-di-amalfi | Время: 6.84 сек.
2025-03-23 10:47:31,312 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000291065-fanfarone-italiano | Время: 7.51 сек.
2025-03-23 10:47:38,562 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/26142500001-sugar | Время: 7.25 сек.
2025-03-23 10:47:45,779 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/99000059944-piemaggio | Время: 7.22 сек.
2025-03-23 10:47:52,644 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000274359-bohemian-tea | Время: 6.87 сек.
2025-03-23 10:47:59,765 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000152685-aura-soleil | Время: 7.12 сек.
2025-03-23 10:48:07,526 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000011051-flora-gorgeous-gardenia | Время: 7.76 сек.
2025-03-23 10:48:14,786 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000178403-chypre-cosmic | Время: 7.26 сек.
2025-03-23 10:48:21,930 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000321412-tabacco-1815 | Время: 7.14 сек.
2025-03-23 10:48:30,111 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000215491 | Время: 8.18 сек.
2025-03-23 10:48:37,118 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000131319-havana-cafe | Время: 7.01 сек.
2025-03-23 10:48:44,655 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/99000059941-caucasian-legends | Время: 7.54 сек.
2025-03-23 10:48:51,669 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000334829-cherry-amber | Время: 7.01 сек.
2025-03-23 10:48:58,657 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000269136-douche-parfumee-neroli-dete | Время: 6.99 сек.
2025-03-23 10:49:05,830 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000334802-self-made | Время: 7.17 сек.
2025-03-23 10:49:13,474 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/99000061955-piemaggio | Время: 7.64 сек.
2025-03-23 10:49:20,768 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/24863300003-good-girl | Время: 7.29 сек.
2025-03-23 10:49:27,896 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000178398-neroliberee | Время: 7.13 сек.
2025-03-23 10:49:34,950 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/83670200003-creative-inspiration | Время: 7.05 сек.
2025-03-23 10:49:41,787 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000225166-santal-basmati-deluxe-wood-coffret | Время: 6.84 сек.
2025-03-23 10:49:48,907 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000169732-blackstar-new | Время: 7.12 сек.
2025-03-23 10:49:56,001 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000139510-assolo | Время: 7.09 сек.
2025-03-23 10:50:03,163 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19760336599-ginza-eau-de-parfum | Время: 7.16 сек.
2025-03-23 10:50:11,484 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000147941-aqua-mahana | Время: 8.32 сек.
2025-03-23 10:50:18,678 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000316441-niche-perfume-hand-cream-miniature-gift-set | Время: 7.19 сек.
2025-03-23 10:50:25,915 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000060204-tobacco-vanilla | Время: 7.24 сек.
2025-03-23 10:50:33,661 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000017117-solo-ella | Время: 7.75 сек.
2025-03-23 10:50:40,417 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19760310038-french-gallantry | Время: 6.76 сек.
2025-03-23 10:50:47,501 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000152730-pink-pepper-elemi-cinnamon-leather | Время: 7.08 сек.
2025-03-23 10:50:54,861 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000125955-secret-of-success | Время: 7.36 сек.
2025-03-23 10:51:02,137 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000059341-jtc-don | Время: 7.28 сек.
2025-03-23 10:51:09,185 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000152129-fame | Время: 7.05 сек.
2025-03-23 10:51:16,237 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/19000215485 | Время: 7.05 сек.
2025-03-23 10:51:24,226 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/7192400021-sauvage | Время: 7.99 сек.
2025-03-23 10:51:35,035 – src.scraper – INFO: ✅ Успешно: https://goldapple.ru/7300600007-cheap-and-chic-i-love-love | Время: 10.81 сек.
